,IS_TENT,GENDER,AGE,MARITAL_STATUS,PROFESSION
938,False,M,37,Married,Other
939,False,M,30,Married,Other
940,False,M,47,Married,Professional
941,False,M,21,Single,Student
942,False,M,21,Single,Student
943,False,M,21,Single,Student
944,False,F,47,Unspecified,Hospitality
945,False,F,24,Unspecified,Other
946,True,F,44,Married,Retired
947,False,F,44,Married,Retired
948,False,M,35,Married,Executive
949,False,M,58,Married,Other
950,False,M,39,Single,Professional
951,False,M,39,Single,Professional
952,False,M,39,Single,Professional
953,False,M,39,Single,Professional
954,False,F,39,Married,Other
955,True,M,32,Single,Student
956,False,M,32,Single,Student
957,False,M,32,Single,Student
958,False,F,27,Single,Professional
959,False,F,25,Married,Sales
960,False,F,25,Single,Professional
961,False,F,31,Married,Other
962,False,M,28,Single,Trades
963,False,M,28,Single,Trades
964,False,F,36,Unspecified,Hospitality
965,True,M,34,Single,Student
966,True,M,29,Single,Professional
967,False,M,29,Single,Professional
968,False,F,44,Married,Other
969,False,F,44,Married,Other
970,False,M,26,Married,Executive
971,False,M,36,Married,Professional
972,False,M,36,Married,Professional
973,False,M,36,Married,Professional
974,False,F,26,Single,Professional
975,False,F,26,Single,Professional
976,False,F,37,Married,Executive
977,False,M,40,Married,Executive
978,False,M,40,Married,Executive
979,False,M,40,Married,Executive
980,False,M,34,Married,Executive
981,False,M,32,Married,Trades
982,False,M,32,Married,Trades
983,False,F,28,Unspecified,Professional
984,False,F,28,Unspecified,Professional
985,False,F,28,Unspecified,Professional
986,False,F,28,Unspecified,Professional
987,False,F,45,Married,Hospitality
988,False,F,45,Married,Hospitality
989,False,F,45,Married,Hospitality
990,False,F,45,Married,Hospitality
991,False,M,20,Single,Student
992,False,M,20,Single,Student
993,False,M,20,Single,Student
994,False,M,20,Single,Student
995,False,M,42,Married,Trades
996,False,F,34,Married,Executive
997,True,M,28,Single,Other
998,False,M,28,Single,Other
999,False,M,25,Single,Sales
1000,True,M,19,Single,Trades
1001,False,M,19,Single,Trades
1002,False,F,38,Married,Executive
1003,True,M,19,Single,Professional
1004,False,M,19,Single,Professional
1005,False,M,19,Single,Professional
1006,False,M,30,Single,Trades
1007,False,M,30,Single,Trades
1008,False,M,30,Single,Trades
1009,False,F,39,Single,Professional
1010,True,F,32,Married,Other
1011,False,F,32,Married,Other
1012,False,M,39,Married,Executive
1013,True,F,49,Married,Other
1014,False,F,41,Married,Executive
1015,True,M,31,Single,Other
1016,False,M,31,Single,Other
1017,False,M,34,Unspecified,Sales
1018,False,M,34,Unspecified,Sales
1019,False,M,30,Married,Trades
1020,False,M,18,Single,Student
1021,False,M,30,Married,Other
1022,False,M,30,Married,Other
1023,False,M,37,Married,Professional
1024,False,F,31,Single,Other
1025,False,M,20,Single,Student
1026,False,M,35,Married,Executive
1027,False,M,35,Married,Executive
1028,False,M,35,Married,Executive
1029,False,M,35,Married,Executive
1030,False,M,31,Married,Other
1031,False,M,31,Married,Other
1032,False,M,31,Married,Other
1033,False,M,31,Married,Other
1034,False,M,40,Single,Other
1035,False,M,19,Single,Professional
1036,False,M,19,Single,Professional
1037,False,F,23,Married,Retail
1038,False,F,23,Married,Retail
1039,False,F,21,Single,Other
1040,False,M,37,Single,Other
1041,False,M,42,Married,Trades
1042,False,M,42,Married,Trades
1043,False,F,38,Married,Other
1044,False,M,27,Single,Trades
1045,True,M,27,Single,Trades
1046,False,M,35,Married,Other
1047,False,M,35,Married,Other
1048,False,F,34,Married,Other
1049,False,F,29,Single,Other
1050,False,F,29,Single,Other
1051,False,F,43,Married,Other
1052,False,F,43,Married,Other
1053,False,M,37,Married,Sales
1054,False,M,37,Married,Sales
1055,False,F,49,Married,Other
1056,False,F,26,Single,Professional
1057,False,M,28,Single,Sales
1058,False,M,28,Single,Sales
1059,False,F,27,Married,Executive
1060,False,F,41,Married,Executive
1061,True,M,27,Single,Sales
1062,False,F,33,Single,Retail
1063,False,F,33,Single,Retail
1064,False,F,33,Single,Retail
1065,False,F,33,Single,Retail
1066,False,F,33,Single,Retail
1067,False,F,43,Married,Other
1068,False,F,29,Married,Sales
1069,False,M,45,Married,Retired
1070,False,M,45,Married,Retired
1071,False,F,32,Single,Other
1072,False,F,39,Married,Other
1073,False,M,28,Married,Professional
1074,False,M,26,Married,Other
1075,False,M,26,Married,Other
1076,False,M,26,Married,Other
1077,False,F,45,Married,Other
1078,False,F,45,Married,Other
1079,True,F,41,Married,Other
1080,False,F,41,Married,Other
1081,False,F,27,Married,Other
1082,False,M,33,Married,Executive
1083,False,M,33,Married,Executive
1084,False,F,31,Single,Professional
1085,True,F,35,Unspecified,Other
1086,False,F,35,Unspecified,Other
1087,False,F,35,Unspecified,Other
1088,False,F,29,Single,Other
1089,False,F,29,Single,Other
1090,False,F,46,Married,Other
1091,True,M,29,Single,Professional
1092,False,M,29,Single,Other
1093,False,F,25,Single,Other
1094,False,F,23,Single,Professional
1095,False,F,28,Single,Professional
1096,False,F,50,Married,Professional
1097,False,M,26,Married,Other
1098,False,M,26,Married,Other
1099,False,M,43,Married,Other
1100,False,M,37,Married,Other
1101,False,M,37,Married,Other
1102,False,F,28,Married,Sales
1103,False,M,40,Married,Other
1104,False,M,40,Married,Other
1105,False,M,40,Married,Other
1106,False,F,53,Married,Retail
1107,True,M,30,Single,Student
1108,False,M,30,Single,Student
1109,False,F,38,Married,Professional
1110,False,F,45,Unspecified,Hospitality
1111,False,M,54,Married,Professional
1112,False,M,54,Married,Professional
1113,False,M,41,Married,Sales
1114,True,M,41,Married,Sales
1115,False,F,67,Married,Other
1116,False,F,32,Single,Professional
1117,False,F,37,Married,Other
1118,False,F,37,Married,Other
1119,False,M,24,Single,Student
1120,False,M,24,Single,Student
1121,False,F,21,Single,Sales
1122,False,F,20,Single,Other
1123,False,M,19,Single,Sales
1124,False,F,20,Single,Professional
1125,False,F,39,Single,Other
1126,False,M,26,Married,Sales
1127,False,M,24,Single,Retail
1128,False,M,24,Single,Retail
1129,False,M,24,Single,Retail
1130,False,M,42,Married,Professional
1131,False,F,29,Single,Professional
1132,False,F,29,Single,Professional
1133,False,F,29,Single,Professional
1134,False,F,20,Single,Other
1135,False,F,20,Single,Other
1136,False,F,27,Single,Other
1137,False,F,20,Single,Other
1138,False,F,39,Single,Retail
1139,False,M,25,Married,Sales
1140,False,M,25,Married,Sales
1141,False,F,38,Single,Other
1142,False,M,21,Single,Sales
1143,False,M,21,Single,Sales
1144,False,F,26,Married,Retail
1145,False,F,26,Married,Retail
1146,False,M,33,Married,Sales
1147,False,M,33,Married,Sales
1148,False,M,25,Single,Sales
1149,False,M,25,Single,Sales
1150,False,F,46,Unspecified,Sales
1151,False,M,36,Married,Other
1152,True,M,27,Single,Trades
1153,False,M,27,Single,Trades
1154,False,M,39,Married,Sales
1155,False,M,39,Married,Sales
1156,False,M,39,Married,Sales
1157,False,F,29,Married,Sales
1158,False,F,24,Single,Professional
1159,False,F,35,Married,Other
1160,False,M,39,Married,Sales
1161,False,M,39,Married,Sales
1162,False,M,39,Married,Sales
1163,False,M,39,Married,Sales
1164,False,M,26,Single,Trades
1165,False,F,25,Single,Other
1166,False,M,56,Married,Other
1167,False,M,56,Married,Other
1168,False,M,43,Married,Other
1169,True,M,25,Single,Other
1170,False,M,25,Single,Other
1171,False,M,55,Married,Other
1172,False,M,55,Married,Other
1173,False,F,22,Single,Student
1174,False,M,46,Unspecified,Trades
1175,False,M,46,Unspecified,Trades
1176,False,F,47,Married,Executive
1177,False,F,47,Married,Executive
1178,False,F,26,Married,Other
1179,True,M,27,Single,Sales
1180,False,M,27,Single,Sales
1181,False,F,21,Single,Other
1182,False,F,19,Single,Retail
1183,False,F,28,Married,Other
1184,False,F,37,Married,Other
1185,False,F,23,Married,Other
1186,True,M,20,Single,Trades
1187,False,F,30,Married,Other
1188,False,F,63,Married,Other
1189,False,M,37,Married,Trades
1190,False,M,37,Married,Trades
1191,False,F,26,Single,Professional
1192,False,F,37,Single,Other
1193,False,F,37,Single,Other
1194,False,M,40,Married,Trades
1195,False,M,40,Married,Trades
1196,False,M,31,Married,Other
1197,False,F,36,Married,Sales
1198,False,F,37,Single,Other
1199,False,F,33,Single,Professional
1200,False,M,35,Married,Sales
1201,False,M,35,Married,Sales
1202,False,M,35,Married,Sales
1203,False,F,34,Single,Retail
1204,False,F,34,Single,Retail
1205,False,F,27,Single,Other
1206,False,M,31,Married,Executive
1207,False,F,25,Single,Retail
1208,False,M,54,Married,Other
1209,False,M,54,Married,Other
1210,False,F,31,Single,Professional
1211,True,F,38,Married,Other
1212,False,F,31,Married,Executive
1213,False,F,31,Married,Executive
1214,False,M,50,Married,Other
1215,False,F,30,Married,Other
1216,False,F,30,Married,Other
1217,False,M,45,Married,Trades
1218,False,M,45,Married,Trades
1219,False,M,45,Married,Trades
1220,False,F,44,Unspecified,Hospitality
1221,False,M,35,Married,Trades
1222,False,M,35,Married,Trades
1223,True,M,35,Married,Trades
1224,False,M,22,Single,Student
1225,False,F,29,Married,Executive
1226,True,M,35,Married,Sales
1227,False,M,35,Married,Sales
1228,False,M,27,Single,Trades
1229,True,M,33,Married,Executive
1230,False,M,35,Married,Sales
1231,False,F,37,Married,Professional
1232,False,M,30,Married,Other
1233,False,F,22,Married,Retail
1234,True,M,29,Single,Other
1235,False,F,32,Married,Executive
1236,False,M,41,Married,Professional
1237,False,F,22,Single,Other
1238,False,F,33,Married,Other
1239,False,F,36,Single,Other
1240,False,M,35,Married,Executive
1241,False,M,35,Married,Executive
1242,False,M,35,Married,Executive
1243,False,M,33,Married,Other
1244,False,M,48,Unspecified,Trades
1245,False,F,30,Single,Professional
1246,False,F,65,Married,Other
1247,False,F,29,Married,Other
1248,False,M,26,Single,Trades
1249,False,M,49,Unspecified,Trades
1250,False,M,26,Single,Professional
1251,False,F,31,Married,Professional
1252,False,F,47,Married,Retail
1253,False,M,43,Married,Other
1254,False,M,43,Married,Other
1255,False,M,43,Married,Other
1256,False,M,43,Married,Other
1257,False,M,43,Married,Other
1258,True,M,22,Single,Other
1259,False,M,22,Single,Other
1260,False,F,28,Single,Other
1261,False,F,28,Single,Other
1262,False,F,41,Unspecified,Hospitality
1263,False,F,27,Married,Sales
1264,False,M,27,Single,Professional
1265,True,M,29,Single,Trades
1266,False,M,29,Single,Trades
1267,False,M,24,Single,Student
1268,True,F,26,Married,Other
1269,False,F,26,Married,Other
1270,False,F,26,Married,Other
1271,False,F,40,Married,Executive
1272,False,F,40,Married,Executive
1273,False,F,40,Married,Executive
1274,False,F,40,Married,Executive
1275,False,F,67,Married,Other
1276,False,F,67,Married,Other
1277,False,M,31,Unspecified,Professional
1278,False,F,28,Single,Sales
1279,False,M,37,Single,Executive
1280,False,M,37,Single,Executive
1281,False,M,48,Married,Trades
1282,False,M,48,Married,Trades
1283,False,M,48,Married,Trades
1284,False,F,31,Married,Executive
1285,False,F,31,Married,Executive
1286,False,F,31,Married,Professional
1287,False,M,24,Single,Student
1288,True,M,25,Unspecified,Sales
1289,True,M,25,Unspecified,Sales
1290,True,M,20,Single,Trades
1291,False,M,25,Married,Other
1292,True,M,28,Single,Other
1293,False,M,28,Single,Other
1294,False,F,28,Single,Sales
1295,False,F,26,Single,Student
1296,False,F,26,Single,Student
1297,False,F,26,Single,Student
1298,False,F,49,Married,Other
1299,False,M,34,Married,Sales
1300,False,M,34,Married,Sales
1301,False,F,42,Married,Other
1302,False,F,23,Single,Other
1303,False,F,32,Single,Professional
1304,True,M,39,Married,Executive
1305,False,M,39,Married,Executive
1306,False,F,24,Single,Professional
1307,False,M,52,Married,Professional
1308,False,M,52,Married,Professional
1309,False,M,31,Single,Trades
1310,False,F,29,Married,Retail
1311,False,F,38,Single,Professional
1312,False,M,39,Single,Professional
1313,False,M,39,Single,Professional
1314,False,M,38,Married,Professional
1315,False,F,44,Married,Other
1316,False,F,44,Married,Other
1317,False,F,40,Married,Other
1318,True,M,27,Single,Trades
1319,False,M,27,Single,Trades
1320,False,F,43,Married,Other
1321,False,F,43,Married,Other
1322,False,F,43,Married,Other
1323,False,F,22,Single,Student
1324,False,M,25,Married,Professional
1325,False,M,25,Married,Professional
1326,False,M,42,Married,Other
1327,False,M,42,Married,Other
1328,False,M,42,Married,Other
1329,False,M,42,Married,Other
1330,False,M,42,Married,Other
1331,False,F,43,Married,Other
1332,False,M,20,Single,Trades
1333,False,F,46,Married,Executive
1334,False,F,46,Married,Executive
1335,False,M,41,Married,Professional
1336,False,M,41,Married,Professional
1337,True,M,22,Single,Other
1338,False,M,34,Married,Other
1339,True,M,34,Married,Other
1340,False,F,27,Single,Professional
1341,False,M,20,Single,Other
1342,False,F,38,Married,Professional
1343,False,F,38,Married,Professional
1344,False,F,34,Married,Executive
1345,False,F,34,Married,Executive
1346,False,F,26,Married,Other
1347,False,F,26,Married,Other
1348,False,M,33,Married,Other
1349,False,M,33,Married,Other
1350,True,F,46,Married,Executive
1351,False,M,44,Married,Other
1352,False,F,21,Single,Student
1353,False,M,43,Married,Other
1354,False,M,29,Single,Other
1355,False,F,35,Single,Other
1356,False,F,26,Single,Other
1357,False,F,24,Married,Other
1358,False,F,24,Married,Other
1359,True,F,24,Married,Other
1360,True,M,26,Single,Other
1361,False,M,26,Single,Other
1362,False,F,26,Single,Retail
1363,False,M,32,Married,Sales
1364,False,M,28,Married,Executive
1365,False,M,42,Married,Professional
1366,False,M,20,Single,Other
1367,False,M,20,Single,Other
1368,False,M,43,Single,Sales
1369,False,M,41,Married,Other
1370,False,M,39,Married,Sales
1371,False,F,25,Married,Executive
1372,False,F,32,Married,Professional
1373,False,F,32,Married,Professional
1374,False,F,32,Married,Professional
1375,False,F,28,Single,Retail
1376,False,F,25,Single,Professional
1377,False,M,41,Unspecified,Trades
1378,False,M,52,Married,Professional
1379,False,M,52,Married,Professional
1380,False,M,52,Married,Professional
1381,False,F,28,Single,Professional
1382,True,M,28,Single,Other
1383,False,M,28,Single,Other
1384,False,F,27,Single,Professional
1385,False,F,27,Single,Student
1386,True,M,24,Single,Trades
1387,False,F,28,Single,Retail
1388,True,F,27,Single,Retail
1389,False,F,27,Single,Retail
1390,False,M,31,Single,Other
1391,False,M,31,Single,Other
1392,False,F,52,Married,Other
1393,False,F,52,Married,Other
1394,False,F,52,Married,Other
1395,False,F,23,Single,Other
1396,False,M,20,Single,Sales
1397,False,M,28,Single,Other
1398,False,F,37,Single,Other
1399,True,M,36,Married,Sales
1400,False,F,25,Single,Professional
1401,False,F,41,Married,Retail
1402,True,M,20,Single,Professional
1403,False,F,37,Single,Professional
1404,False,M,29,Single,Student
1405,False,M,26,Single,Sales
1406,False,F,40,Unspecified,Hospitality
1407,False,F,29,Single,Other
1408,False,M,40,Married,Trades
1409,False,M,40,Married,Trades
1410,False,F,26,Married,Professional
1411,False,F,27,Single,Other
1412,False,F,24,Single,Other
1413,False,F,45,Married,Executive
1414,False,F,45,Married,Executive
1415,False,F,45,Married,Executive
1416,True,F,36,Married,Executive
1417,False,F,36,Married,Executive
1418,False,F,28,Single,Professional
1419,False,M,40,Married,Other
1420,False,F,26,Married,Executive
1421,False,F,34,Married,Other
1422,True,M,24,Single,Other
1423,False,M,24,Single,Other
1424,False,F,43,Married,Professional
1425,False,F,42,Married,Executive
1426,False,F,42,Married,Executive
1427,False,F,42,Married,Executive
1428,True,F,29,Single,Other
1429,False,F,29,Single,Other
1430,False,F,39,Single,Professional
1431,False,F,31,Single,Professional
1432,False,M,48,Married,Other
1433,False,M,48,Married,Other
1434,False,F,53,Unspecified,Hospitality
1435,False,F,55,Married,Other
1436,False,F,55,Married,Other
1437,False,F,55,Married,Other
1438,False,F,55,Married,Other
1439,False,M,45,Married,Other
1440,False,F,19,Single,Hospitality
1441,False,F,22,Single,Retail
1442,False,M,55,Unspecified,Other
1443,False,M,25,Married,Sales
1444,False,M,25,Married,Sales
1445,False,F,38,Unspecified,Hospitality
1446,False,F,38,Unspecified,Hospitality
1447,False,F,37,Married,Other
1448,False,M,36,Unspecified,Sales
1449,False,M,36,Unspecified,Sales
1450,False,M,36,Unspecified,Sales
1451,False,M,36,Unspecified,Sales
